Added,Audience Rating,Country,Title,Tagline,Writers,Year,Duration,View Count,Summary,Directors,Studio,Sort title,Release Date,Roles,Labels,Rating,Original Title,Genre,Content Rating
2021-06-18 9:37:52,"9.1","United States of America","Black Widow","Her world. Her secrets. Her legacy.","Jac Schaeffer-Eric Pearson-Ned Benson","2021",2:14:47,"N/A","In Marvel Studios  action-packed spy thriller  Black Widow,  Natasha Romanoff aka Black Widow confronts the darker parts of her ledger when a dangerous conspiracy with ties to her past arises. Pursued by a force that will stop at nothing to bring her down, Natasha must deal with her history as a spy and the broken relationships left in her wake long before she became an Avenger.","Cate Shortland","Marvel Studios","N/A","2021-07-09","Scarlett Johansson-Florence Pugh-Rachel Weisz-David Harbour-Ray Winstone-Olga Kurylenko-Ever Anderson-Violet McGraw-O.T. Fagbenle-William Hurt-Ryan Kiera Armstrong-Zhanè Samuels-Michelle Lee-Lewis Young-C.C. Smiff-Nanna Blondell-Simona Zivkovska-Erin Jameson-Shaina West-Yolanda Lynes-Claudia Heinz-Fatou Bah-Jade Ma-Jade Xu-Lucy-Jayne Murray-Lucy Cork-Eniko Fulop-Lauren Okadigbo-Agel Aurélia-Zhanè Samuels-Shawarah Battles-Tabby Bond-Madeleine Nicholls-Yasmin Riley-Fiona Griffiths-Georgia Curtis-Svetlana Constantine-Ione Butler-Aubrey Cleland-Kurt Yue-Doug Robson-Marcel Dorian-Zoltán Nagy-Liran Nathan-Judit Varga-Szathmary-Noel Krisztian Kozak-Martin Razpopov-Olivier Richters-Dalibor Bajunovic-Andrew Byron-Ed Ashe-Dawid Szatarski-Cali Nelle-Geoffrey D. Williams-Robert Pralgo-Jacinte Blankenship-Josh Henry-Jose Miguel Vasquez-Valentina Herrera-Danielle Jalade-Aria Brooks-Sophie Colgrove-Caister Myung Choi-David Turner-Edward L. Oliver-Dale Liner-Rob Horrocks-Oliver Simms-Yuuki Luna-Kalina Vanska-Jordyn Curet-Chad J. Wagner-Joakim Skarli-Ian Wilson-Omar Alboukharey-Tyrone Kearns-Tony McCarthy-Gavin Lee Lewis-Wong Charlie-Ahmed Bakare-Zoltan Rencsar-Adam Prickett-Luigi Boccanfuso-Roman Green-Clem So-Graham Kitchen-Daniel Joseph Woolf-John Wolfe-Paul O Kelly-Shane Askam-Obie Matthew-Ty Hurley-Stephen Samson-Marian Lorencik-Julia Louis-Dreyfus-Jeremy Renner",N/A,"7.9","N/A","Science Fiction-Thriller-Action-Adventure","ch/12"
2021-00-30 11:26:24,"8.3","United States of America","BlacKkKlansman","Infiltrate hate.","Spike Lee-Kevin Willmott-David Rabinowitz-Charlie Wachtel-Ron Stallworth","2018",2:15:49,"N/A","Ron Stallworth, an African American police officer from Colorado Springs, CO, successfully manages to infiltrate the local Ku Klux Klan branch with the help of a Jewish surrogate who eventually becomes its leader. Based on actual events.","Spike Lee","Focus Features","N/A","2018-08-10","John David Washington-Adam Driver-Topher Grace-Laura Harrier-Alec Baldwin-Jasper Pääkkönen-Corey Hawkins-Paul Walter Hauser-Ryan Eggold-Isiah Whitlock Jr.-Robert John Burke-Brian Tarantina-Arthur J. Nascarella-Ken Garito-Frederick Weller-Michael Buscemi-Damaris Lewis-Ato Blankson-Wood-Dared Wright-Faron Salisbury-Ashlie Atkinson-Victor Colicchio-Paul Diomede-Elise Hudson-Danny Hoch-Nicholas Turturro-Ryan Preimesberger-Harry Belafonte-Gina Belafonte-Ernest Rayford-James Campbell-Jared Johnston-Michael J. Burg-Jeremy J. Nelson-Nichelle Bolden",N/A,"9.6","N/A","Crime-Drama-Biography-Comedy-History","ch/12"
2021-00-30 11:31:33,"7.8","United States of America","Blade","Part Man. Part Vampire. All Hero.","David S. Goyer","1998",2:00:15,"N/A","In a world where vampires walk the earth, Blade has a goal. His goal is to rid the world of all vampire evil. When Blade witnesses a vampire bite Dr. Karen Jenson, he fights away the beast and takes Jenson back to his hideout. Here, alongside Abraham Whistler, Blade attempts to help heal Jenson. The vampire Quinn who was attacked by Blade, reports back to his master Deacon Frost, who is planning a huge surprise for the human population.","Stephen Norrington","Marvel Enterprises","N/A","1998-08-21","Wesley Snipes-Stephen Dorff-Kris Kristofferson-N Bushe Wright-Donal Logue-Udo Kier-Arly Jover-Traci Lords-Kevin Patrick Walls-Tim Guinee-Sanaa Lathan-Eric Edwards-Donna Wong-Carmen Thomas-Shannon Lee-Kenny Johnson-Clint Curtis-Judson Scott-Sidney S. Liufau-Keith Leon Williams-Andray Johnson-Stephen R. Peluso-Marcus Aurelius-John Enos III-Eboni  Chrystal  Adams-Lyle Conway-Freeman White-D.V. DeVincentis-Marcus Salgado-Esau McKnight Jr.-Erl Van Douglas-Matt Schulze-Lennox Brown-Yvette Ocampo-Irena Stepić-Jenya Lano-Levani-Richard  Dr.  Baily-Nikki DiSanto-Ryan Glorioso-Jeff Imada-Elliott James-Stephen Norrington-Gerald Okamura-Frankie Ray-Carrie Seeley-Beth Theriac-Ted King-Steven Ho-Will Leong-Al Goto",N/A,"5.6","N/A","Action-Science Fiction-Horror","ch/16"
2021-00-30 11:33:47,"6.8","United States of America","Blade II","Faster. Sharper. Deadlier.","David S. Goyer","2002",1:57:50,"N/A","A rare mutation has occurred within the vampire community - The Reaper. A vampire so consumed with an insatiable bloodlust that they prey on vampires as well as humans, transforming victims who are unlucky enough to survive into Reapers themselves. Blade is asked by the Vampire Nation for his help in preventing a nightmare plague that would wipe out both humans and vampires.","Guillermo del Toro","Marvel Enterprises","N/A","2002-03-22","Wesley Snipes-Kris Kristofferson-Ron Perlman-Leonor Varela-Norman Reedus-Thomas Kretschmann-Luke Goss-Matt Schulze-Danny John-Jules-Donnie Yen-Karel Roden-Marit Velle Kile-Tony Curran-Daz Crawford-Santiago Segura-Samuel Le-Marek Vašut-Pete Lee-Wilson-Paul Kasey-Andrea Miltner-Ladislav Beran-Jiří Maria Sieber-Bridge Markland-Jamie Wilson-Stuart Luis-Ladislav Mohyla-Jan Malík-Jan Révai-Mário Wild-Tomás Böhm-Zdenek Bubák-Jan Loukota-Jan Bursa-Petr Krusalnicky-Jaroslav Misek-Karel Vávrovec-Jaroslav Peterka-Milos Kulhavy-Ivan Mares-Lennox Brown-André Hyde-Braithwaite-Pavel Cajzl-Olga Lounová-Stephen R. Peluso-John Paul Salvitti-Rey-Phillip Santos-Kenji Tanigaki-Michael F. Woods",N/A,"5.7","N/A","Action-Science Fiction-Horror-Thriller-Fantasy","ch/16"
2021-00-30 11:34:25,"6.9","Japan-Republic of Korea-United Kingdom","Blade of the Immortal","His path is paved in blood.","Tetsuya Oishi-Hiroaki Samura","2017",2:21:58,"N/A","Manji, a highly skilled samurai, becomes cursed with immortality after a legendary battle. Haunted by the brutal murder of his sister, Manji knows that only fighting evil will regain his soul. He promises to help a young girl named Rin avenge her parents, who were killed by a group of master swordsmen led by ruthless warrior Anotsu. The mission will change Manji in ways he could never imagine.","Takashi Miike","TV Asahi","N/A","2017-04-29","Takuya Kimura-Hana Sugisaki-Sota Fukushi-Hayato Ichihara-Erika Toda-Ichikawa Ebizo XI-Chiaki Kuriyama-Kazuki Kitamura-Tsutomu Yamazaki-Min Tanaka-Shinnosuke Mitsushima-Ken Kaneko-Yōko Yamamoto-Renji Ishibashi-Shun Sugata-Masayuki Deai-Seizô Fukumoto-Yoshiyuki Yamaguchi-Masanobu Katsumura-Shima Onishi-Takuma Otoo-Yoshiie Akihito-Toru Iwasu-Sei Matobu-Wataru Ichinose-Yusuke Sugiyama-Koji Yamaguchi-Yukiharu Sugiyama-Haruna Kishimoto-Ayami Nakamura-Rui Nishio-Eiji Yamada-Yoshiyuki Shibata-Sakurako Moteki-Yukiharu Yamaguchi-Hideko Sono-Chika Katou-Gouichi Natsuyama-Tadayoshi Kobashi-Ryuji Kasahara-Takahiro Kuroishi-Takahiro Hotta-Kazuto Seike-Chikara Motoyama-Chisun-Takuma Hiraoka-Takashi Kitadai",N/A,"8.6","無限の住人","Action-Drama-Fantasy","R"
2021-00-30 11:37:55,"8.4","United States of America-Hong Kong-United Kingdom","Blade Runner","Man has made his match... now it s his problem.","Philip K. Dick-Hampton Fancher-David Webb Peoples","1982",1:58:37,"N/A","In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to terminate a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans.","Ridley Scott","Shaw Brothers","N/A","1982-06-25","Harrison Ford-Rutger Hauer-Sean Young-Edward James Olmos-M. Emmet Walsh-Daryl Hannah-William Sanderson-Brion James-Joe Turkel-Joanna Cassidy-James Hong-Kevin Thompson-Hy Pyke-Kimiko Hiroshige-Ben Astar-Dawna Lee Heising-Alexis Rhee-Bob Okazaki-Morgan Paull-John Edward Allen-Carolyn DeMirjian-Judith Burnett-Leo Gorcey Jr.-Sharon Hesky-Kelly Hine-Tom Hutchinson-Charles Knapp-Rose Mascari-Jirô Okazaki-Steve Pope-Robert Reiter",N/A,"9.2","N/A","Science Fiction-Drama-Thriller-Action","R"
2021-00-30 11:39:26,"8.1","Canada-Hungary-Mexico-Spain-United Kingdom-United States of America","Blade Runner 2049","The key to the future is finally unearthed.","Philip K. Dick-Hampton Fancher-Michael Green","2017",2:43:27,"N/A","Thirty years after the events of Blade Runner (1982), a new Blade Runner, L.A.P.D. Officer  K  (Ryan Gosling), unearths a long-buried secret that has the potential to plunge what s left of society into chaos. K s discovery leads him on a quest to find Rick Deckard (Harrison Ford), a former L.A.P.D. Blade Runner, who has been missing for thirty years.","Denis Villeneuve","Torridon Films","N/A","2017-10-05","Ryan Gosling-Harrison Ford-Ana de Armas-Sylvia Hoeks-Robin Wright-Mackenzie Davis-Jared Leto-Carla Juri-Lennie James-Dave Bautista-David Dastmalchian-Barkhad Abdi-Hiam Abbass-Wood Harris-Edward James Olmos-Tómas Lemarquis-Sallie Harmsen-Sean Young-Loren Peta-Mark Arnold-Krista Kosonen-Elarica Johnson-David Benson-Kingston Taylor-Ben Thompson-Ellie Wright-Suzie Kennedy-Stephen Triffitt-Vilma Szécsi-Kincsö Sánta-André Lukács Molnár-István Göz-Pál Nyári-Joshua Tersoo Allagh-Zoltán Béres-Konstantin Pál-Ferenc Györgyi-Samuel Brown-Mary Lukasiewicz",N/A,"8.8","N/A","Science Fiction-Thriller-Mystery-Action-Drama","ch/14"
2021-00-30 11:40:04,"5.8","United States of America","Blade: Trinity","The final hunt begins.","David S. Goyer","2004",2:02:21,"N/A","Blade, now a wanted man by the FBI, must join forces with the Nightstalkers to face his most challenging enemy yet: Dracula.","David S. Goyer","Marvel Enterprises","N/A","2004-12-08","Wesley Snipes-Jessica Biel-Ryan Reynolds-Kris Kristofferson-Dominic Purcell-Parker Posey-Natasha Lyonne-James Remar-John Michael Higgins-Patton Oswalt-Callum Keith Rennie-Paul Michael Lévesque-Françoise Yip-Mark Berry-Paul Anthony-Michael Anthony Rawlins-Ginger Broatch-Eric Bogosian-Erica Cerra-Clay Cullen-Shannon Powell-Kett Turton-Brian Steele",N/A,"2.5","N/A","Science Fiction-Horror-Thriller-Fantasy-Action-Adventure","ch/16"
2021-00-30 11:43:26,"9","Germany-United States of America","Blood Diamond","It will cost you everything.","Charles Leavitt-C. Gaby Mitchell","2006",2:23:22,"N/A","A story following Archer, a man tortured by his roots. With a strong survival instinct, he has made himself a key player in the business of conflict diamonds. Political unrest is rampant in Sierra Leone as people fight tooth for tooth. Upon meeting Solomon, and the beautiful Maddy, Archer s life changes forever as he is given a chance to make peace with the war around him.","Edward Zwick","Virtual Studios","N/A","2006-12-08","Leonardo DiCaprio-Djimon Hounsou-Jennifer Connelly-Kagiso Kuypers-Arnold Vosloo-Antony Coleman-Benu Mabhena-Anointing Lukola-David Harewood-Basil Wallace-Jimi Mistry-Michael Sheen-Marius Weyers-Stephen Collins-Ntare Guma Mbaho Mwine-Ato Essandoh-David S. Lee-Percy Matsemela-Klemens Becker-Grant Swanby-Adetokumboh M Cormack-Tyrone Keogh-Mduduzi Mabaso-Nathaniel Ramabulana-Zenzo Ngqobe-Vanessa Haywood",N/A,"6.3","N/A","Thriller-Adventure-Action-Drama","ch/14"
2021-02-28 14:39:37,"9.2","United States of America","The Blues Brothers","They re on a mission from God.","Dan Aykroyd-John Landis","1980",2:28:47,"N/A","Jake Blues, just released from prison, puts together his old band to save the Catholic home where he and his brother Elwood were raised.","John Landis","Universal Pictures","Blues Brothers","1980-06-20","Dan Aykroyd-John Belushi-James Brown-Cab Calloway-Ray Charles-Aretha Franklin-Steve Cropper-Donald  Duck  Dunn-Murphy Dunne-Willie Hall-Tom Malone-Lou Marini-Matt Murphy-Alan Rubin-Carrie Fisher-Henry Gibson-John Candy-Kathleen Freeman-John Lee Hooker-Tom Erhart-Gerald Walling-Walter Levine-Alonzo Atkins-Chaka Khan-Armand Cerami-Steven Williams-Kristi Oleson-Gary McLarty-Joe Cuttone-Layne Britton-Toni Fleming-Rosie Shuster-Paul Reubens-Ben Piazza-Gwen Banta-Lari Taylor-Cindy Fisher-Elizabeth Hoy-Tony M. Conde-Eugene J. Anthony-Dean Hill-Jack Orend-Gene Schuldt-Charles Mountain-Frank Oz-John Landis-Gary Houston-Judith Belushi-Pisano-Elmore James-Stephen Bishop-Charles Napier-Steven Spielberg-Curt Clendenin-Twiggy-Steve Lawrence-De voreaux White-Jeff Morris-Sheilah Wells-Mr. T-Lou Perryman",N/A,"7.3","N/A","Comedy-Musical-Action-Adventure-Crime-Music","R"
2021-00-30 11:44:44,"8.5","United Kingdom-United States of America","Bohemian Rhapsody","Fearless lives forever","Peter Morgan-Anthony McCarten","2018",2:15:37,"N/A","Singer Freddie Mercury, guitarist Brian May, drummer Roger Taylor and bass guitarist John Deacon take the music world by storm when they form the rock  n  roll band Queen in 1970. Hit songs become instant classics. When Mercury s increasingly wild lifestyle starts to spiral out of control, Queen soon faces its greatest challenge yet – finding a way to keep the band together amid the success and excess.","Bryan Singer","GK Films","N/A","2018-10-24","Rami Malek-Gwilym Lee-Ben Hardy-Joseph Mazzello-Lucy Boynton-Aidan Gillen-Allen Leech-Tom Hollander-Mike Myers-Aaron McCusker-Meneka Das-Ace Bhatti-Priya Blackburn-Max Bennett-Dermot Murphy-Dickie Beau-Jack Roth-Neil Fox-Roberts-Jess Radomska-Michelle Duncan-Ross Green-Bruce Mackinnon-Joshua Higgott-Pat Lally-William Owen-Philip Andrew-Tim Plester-Felipe Bejarano-Kieran Hardcastle-Martin Oelbermann-Ian Gabriel Dumdum-Matt Greenwood-Royce Cronin-James MacLaren-Andrew Bowerman-Drew P.-Haf Gibson-Honor Hellon-Rosy Benjamin-Leila Crerar-Katherine Newman-Adam Rauf-Peter Howe-John Ottman-James Wallace-Matthew Houston-Scott Morrison Watson-Devlin Lloyd-Stefan Kopiecki-Garry Summers-Matthew Fredricks-Ian Jareth Williamson-Adam Lazarus-Johanna Thea-Adam Lambert-Amor Evans-Andreea Helen David",N/A,"6","N/A","Drama-Biography-Musical-Music-History","ch/8"
2021-08-15 1:43:54,"7.3","Germany-United States of America","The Book Thief","Courage beyond words.","Michael Petroni","2013",2:11:00,"1","While subjected to the horrors of World War II Germany, young Liesel finds solace by stealing books and sharing them with others. In the basement of her home, a Jewish refugee is being protected by her adoptive parents.","Brian Percival","Studio Babelsberg","Book Thief","2013-11-27","Geoffrey Rush-Sophie Nélisse-Emily Watson-Nico Liersch-Ben Schnetzer-Heike Makatsch-Barbara Auer-Roger Allam-Rainer Bock-Gotthard Lange-Rainer Reiners-Kirsten Block-Julian Lehmann-Ludger Bökelmann-Paul Schalper-Nozomi Linus Kaisar-Oliver Stokowski-Robert Beyer-Hildegard Schroedter-Levin Liam-Sandra Nedeleff-Rafael Gareisen-Carl Heinz Choynski-Mike Maas-Sebastian Hülk-Matthias Matschke-Beata Lehmann-Laina Schwarz-Marie Burchard-Georg Tryphon-Joachim Paul Assböck-Martin Ontrop-Jan Andres-Stephanie Stremler-Carina Wiese",N/A,"4.8","N/A","Drama-War","ch/8"
2021-00-30 11:46:35,"7.9","United Kingdom-United States of America","Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan","Come to Kazakhstan, it s nice!","Sacha Baron Cohen-Anthony Hines-Peter Baynham-Dan Mazer-Todd Phillips","2006",1:24:48,"1","Kazakh TV talking head Borat is dispatched to the United States to report on the greatest country in the world. With a documentary crew in tow, Borat becomes more interested in locating and marrying Pamela Anderson.","Larry Charles","20th Century Fox","N/A","2006-11-02","Sacha Baron Cohen-Ken Davitian-Luenell-Pamela Anderson-Bob Barr-Alan Keyes-Carole De Saram-Mitchell Falk-David Corcoran-Andre Darnell Myers-Jean-Pierre Parent-Chip Pickering",N/A,"9.1","N/A","Comedy","ch/14"
2021-02-28 14:40:37,"9.3","United States of America-Germany-Czech Republic","The Bourne Identity","He was the perfect weapon until he became the target.","Tony Gilroy-Robert Ludlum-W. Blake Herron-Warren Drummond","2002",1:59:37,"N/A","Wounded to the brink of death and suffering from amnesia, Jason Bourne is rescued at sea by a fisherman. With nothing to go on but a Swiss bank account number, he starts to reconstruct his life, but finds that many people he encounters want him dead. However, Bourne realizes that he has the combat and mental skills of a world-class spy—but who does he work for?","Doug Liman","Universal Pictures","Bourne Identity","2002-06-14","Matt Damon-Franka Potente-Chris Cooper-Clive Owen-Brian Cox-Adewale Akinnuoye-Agbaje-Gabriel Mann-Julia Stiles-Walton Goggins-Josh Hamilton-Orso Maria Guerrini-Tim Dutton-Denis Braccini-Nicky Naudé-David Selburg-Demetri Goritsas-Russell Levy-Anthony Green-Hubert Saint-Macary-David Bamber-Gwenaël Clause-Emanuel Booz-Philippe Durand-Vincent Franklin-Paulette Frantz-Thierry René-Roger Frost-David Gasman-Harry Gilbert-Delphine Lanson-William Cagnard-Kait Tenison-Joseph Beddelin-Rainer Werner-Katie Thynne-Aaron Lilly-Ronald Benefield-Bradley J. Goode-Troy Lenhardt-Joshua McNew-Joe Montana-John Pawlikowski-Michael Rix-Brad Rizer-Andrew Webster-Houston Williams-Alain Grellier-Arnaud Henriet-Jean-Yves Bilien-Danny Erskine-Elwin  Chopper  David",N/A,"8.3","N/A","Action-Drama-Mystery-Thriller","ch/14"
2021-02-28 14:41:09,"5.8","United States of America","The Bourne Legacy","There Was Never Just One","Tony Gilroy-Robert Ludlum-Dan Gilroy","2012",2:15:02,"N/A","An expansion of the universe from Robert Ludlum s novels, centered on a new hero whose stakes have been triggered by the events of the previous three films.","Tony Gilroy","Universal Pictures","Bourne Legacy","2012-08-10","Jeremy Renner-Rachel Weisz-Edward Norton-Scott Glenn-Donna Murphy-Joan Allen-Nilaja Sun-Albert Finney-Michael Chernus-Michael Papajohn-David Strathairn-Corey Stoll-Stacy Keach-Dennis Boutsikaris-Sheena Colette-Louis Ozawa-Corey Johnson-Adi Hanash-Oscar Isaac-Jennifer Kim-Robert Christopher Riley-Elizabeth Marvel-Shane Jacobson-Page Leong-Alice Gainer-Prue Lewarne-James Joseph O Neil-Tony Guida-Zeljko Ivanek-Sonnie Brown-Neil Brooks Cunningham-Gita Reddy-Peter Lewis-Natalie Bird-Heather Rasche-Anitha Gandhi-Lou Veloso-Ruby Ruiz-Madeleine Nicolas-Antonette Garcia-Joel Torre-John Arcilla-Faye Yvette McQueen-Rachel Black-Sharon Washington-Frank Deal-Rob Yang-Catherine Curtin-Gary Lee Mahmoud-Matt Oberg-Matt Damon-Laura Spaeth-Ian Blackman-Jodi Applegate Kay-Karen Pittman-Brian O Neill-Paddy Considine-Alexis Molnar-David Leitch-Jon Valera-Jonathan Eusebio",N/A,"5.5","N/A","Action-Adventure-Thriller-Drama","ch/12"
2021-02-28 14:43:25,"9","Germany-United States of America","The Bourne Supremacy","They should have left him alone.","Tony Gilroy-Robert Ludlum","2004",1:49:31,"N/A","When a CIA operation to purchase classified Russian documents is blown by a rival agent, who then shows up in the sleepy seaside village where Bourne and Marie have been living. The pair run for their lives and Bourne, who promised retaliation should anyone from his former life attempt contact, is forced to once again take up his life as a trained assassin to survive.","Paul Greengrass","Universal Pictures","Bourne Supremacy","2004-07-23","Matt Damon-Franka Potente-Brian Cox-Julia Stiles-Karl Urban-Gabriel Mann-Joan Allen-Marton Csokas-Tom Gallop-John Bedford Lloyd-Ethan Sandler-Michelle Monaghan-Karel Roden-Tomas Arana-Oksana Akinshina-Yevgeni Sitokhin-Marina Weis-Tim Griffin-Sean Smith-Maxim Kovalevski-Patrick Crowley-Jon Collin Barclay-Sam Brown-Shane Sinutko-Barnaby Smith-Dominique Chiout-Wanja Mues-Aleksey Shmarinov-Stephan Wolf-Schönburg-Olov Ludwig-Keshav Nadkarni-Violetta Tarnowska Bronner-Alexey Medvedev-Aleksandr Dubina-Aleksandr Boev-Claudio Maniscalco-Manfred Witt-Aleksey Trotsenko-Victoria Unikel-Oksana Semenova-Vitaly Abdulov-Dirk Schoedon-Ivan Shvedoff-Denis Burgazliev-Nick Wilder-Chris Cooper",N/A,"8.2","N/A","Drama-Thriller-Mystery-Action","ch/14"
2021-02-28 14:53:57,"9.1","France-Germany-Spain-United States of America","The Bourne Ultimatum","Remember everything. Forgive nothing.","George Nolfi-Scott Z. Burns-Tony Gilroy-Robert Ludlum","2007",1:55:14,"N/A","Bourne is brought out of hiding once again by reporter Simon Ross who is trying to unveil Operation Blackbriar, an upgrade to Project Treadstone, in a series of newspaper columns. Information from the reporter stirs a new set of memories, and Bourne must finally uncover his dark past while dodging The Company s best efforts to eradicate him.","Paul Greengrass","Universal Pictures","Bourne Ultimatum","2007-08-03","Matt Damon-Julia Stiles-David Strathairn-Scott Glenn-Paddy Considine-Edgar Ramírez-Albert Finney-Joan Allen-Tom Gallop-Corey Johnson-Daniel Brühl-Joey Ansah-Colin Stinton-Dan Fredenburgh-Lucy Liemann-Bryan Reents-Arkie Reece-John Roberson-Russ Huards-Mark Bazeley-Sinead O Keefe-Charles Venn-Scott Adkins-Branko Tomovic-Laurentiu Possa-Trevor St. John-Albert Jones-Jeffrey Lee Gibson-Uriel Emil Pollack-Omar Hernandez-William H. Burns-Michael Wildman-Kai Martin-Michael Ahl-Glynis Brooks-James Ciccone-Sebastian Feldman-Luis Mottola-Mark Mottram-James Schram-Brian Smyj-Paul Thornton-John Warman-Chris Wilson-Ben Youcef",N/A,"9.2","N/A","Action-Adventure-Drama-Mystery-Thriller","ch/12"
2021-00-30 11:50:28,"8.5","United States of America","Braveheart","Every man dies. Not every man truly lives.","Randall Wallace","1995",2:58:45,"N/A","Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord s soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.","Mel Gibson","Icon Entertainment International","N/A","1995-05-24","Mel Gibson-Catherine McCormack-Sophie Marceau-Patrick McGoohan-Angus Macfadyen-Brendan Gleeson-James Robinson-James Cosmo-Sean McGinley-Gerda Stevenson-Mhairi Calvey-Jeanne Marine-Sean Lawlor-Sandy Nelson-Alan Tall-Andrew Weir-Brian Cox-Peter Hanly-Stephen Billington-Tommy Flanagan-Rupert Vansittart-Tam White-Ian Bannen-David O Hara-Peter Mullan-David Gant-Malcolm Tierney-Martin Murphy-Gerard McSorley-Bernard Horsfall-Richard Leaf-Liam Carney-Ralph Riach-Barry McGovern-John Kavanagh-Alun Armstrong-Julie Austin-Alex Norton-Michael Byrne-William Scott-Masson-Dean Lopata-Donal Gibson-Jimmy Chisholm-John Murtagh-David McKay-Niall O Brien-Martin Dempsey-Jimmy Keogh-Joe Savino-Mal Whyte-Paul Tucker-Greg Jeloudov-Rana Morrison-Jer O Leary-Joanne Bett-Robert Paterson-Martin Dunne-Fred Chiverton-Daniel Coll-Bill Murdoch-Phil Kelly",N/A,"7.9","N/A","Action-Drama-History-War-Biography","R"
2021-02-28 14:57:17,"9.2","United States of America","The Breakfast Club","They only met once, but it changed their lives forever.","John Hughes","1985",1:37:58,"N/A","Five high school students from different walks of life endure a Saturday detention under a power-hungry principal. The disparate group includes rebel John, princess Claire, outcast Allison, brainy Brian and Andrew, the jock. Each has a chance to tell his or her story, making the others see them a little differently -- and when the day ends, they question whether school will ever be the same.","John Hughes","Universal Pictures","Breakfast Club","1985-02-15","Emilio Estevez-Paul Gleason-Anthony Michael Hall-John Kapelos-Judd Nelson-Molly Ringwald-Ally Sheedy-Perry Crawford-Mary Christian-Ron Dean-Tim Gamble-Fran Gargano-Mercedes Hall",N/A,"8.9","N/A","Drama-Comedy","R"
2021-00-30 11:53:27,"8.7","India-United States of America-Germany","Bridge of Spies","In the shadow of war, one man showed the world what we stood for.","Joel Coen-Ethan Coen-Matt Charman","2015",2:21:20,"N/A","During the Cold War, an American lawyer is recruited to defend an arrested Soviet spy in court, and then help the CIA facilitate an exchange of the spy for the Soviet captured American U2 spy plane pilot, Francis Gary Powers.","Steven Spielberg","TSG Entertainment","N/A","2015-10-16","Tom Hanks-Mark Rylance-Amy Ryan-Alan Alda-Sebastian Koch-Austin Stowell-Billy Magnussen-Michael Simon Hall-Edward James Hyland-Stephen Kunken-Mike Houston-James Lorinz-Michael Power-Joe Starr-Merab Ninidze-Greg Nutcher-Scott Shepherd-Jesse Plemons-Domenick Lombardozzi-Eve Hewson-Noah Schnapp-Jillian Lebling-Michael Gaston-Peter McRobbie-Joshua Harto-Mark Zak-John Ohkuma-Burghart Klaußner-Mikhail Gorevoy-Max Mauff-Victor Verhaeghe-Mark Fichera-Brian Hutchison-Dakin Matthews-Joel Brady-John Rue-Michael Pemberton-Jon Curry-Wes McGee-Jim C. Ferris-Haley Rawson-Ashlie Atkinson-Steven Boyer-John Henry Cox-Will Rogers-Daniela Schulz-Nadja Bobyleva-Joe Forbrich-Patricia Squire-Henny Russell-Nolan Lyons-Hayley Feinstein-Victoria Leigh-Jon Donahue-Victor Schefé-Joachim Paul Assböck-Rainer Reiners-Hamilton Clancy-Tracy Howe-Paul Jude Letersky-Michael Wren Gucciardo-Rafael Gareisen-Peter Conboy-Ron Komora-Michael Schenk-Sawyer Barth",N/A,"9","N/A","History-Drama-Thriller","ch/12"
2021-02-28 14:59:13,"9.3","United Kingdom-United States of America","The Bridge on the River Kwai","It spans a whole new world of entertainment!","Carl Foreman-Pierre Boulle-Michael Wilson","1957",2:41:29,"N/A","The classic story of English POWs in Burma forced to build a bridge to aid the war effort of their Japanese captors. British and American intelligence officers conspire to blow up the structure, but Col. Nicholson , the commander who supervised the bridge s construction, has acquired a sense of pride in his creation and tries to foil their plans.","David Lean","Horizon Pictures","Bridge on the River Kwai","1957-10-11","William Holden-Alec Guinness-Jack Hawkins-Sessue Hayakawa-James Donald-Geoffrey Horne-André Morell-Peter Williams-John Boxer-Percy Herbert-Harold Goodwin-Ann Sears-Heihachirō Ōkawa-Vilaiwan Seeboonreaung-Keiichirô Katsumoto",N/A,"9.5","N/A","War-History-Drama-Adventure","PG"
